"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.74669471362846e-39,1.07445635034703,0.418,0.188,1.0603889611434e-34,"9","ENC1"
3.21656395434675e-39,0.678051825804024,0.795,0.534,1.24178668021511e-34,"9","CLPP"
3.28987064687777e-39,0.862238264903479,0.607,0.333,1.27008746193363e-34,"9","SKIC8"
4.32683133857546e-39,1.04147112545973,0.544,0.283,1.67041650657044e-34,"9","NABP2"
5.10765816702447e-39,0.668292320620348,0.839,0.617,1.97186251196147e-34,"9","SNRPC"
6.57413506548014e-39,0.865841736359728,0.632,0.359,2.53801058337926e-34,"9","ENSG00000291178"
6.73804296899509e-39,0.867896628050815,0.505,0.24,2.60128886861025e-34,"9","MYH10"
8.34530917138022e-39,1.02163369570765,0.463,0.223,3.22179005870305e-34,"9","ACOT7"
8.62045133729471e-39,0.838595375329546,0.637,0.358,3.32801144327599e-34,"9","EEF1E1"
9.14166217934087e-39,0.952568955166782,0.539,0.279,3.52923010095633e-34,"9","RSPRY1"
9.90292383532163e-39,0.686052735400629,0.688,0.395,3.82312277586427e-34,"9","CRIP2"
1.45403258382855e-38,0.651168249999251,0.833,0.581,5.61343819312849e-34,"9","RPN2"
1.68210579523852e-38,0.96545849242994,0.486,0.237,6.49393763309785e-34,"9","POLE3"
1.97855061390155e-38,1.02914148161876,0.363,0.15,7.63839250002831e-34,"9","DLEU2"
2.5189235715122e-38,0.783338316078207,0.756,0.502,9.72455634017998e-34,"9","CHASERR"
2.79741902036737e-38,0.898776804471967,0.474,0.221,1.07997158700303e-33,"9","DCX"
3.24285141694504e-38,1.04229811036868,0.353,0.142,1.2519352180258e-33,"9","SPATA33"
3.32641566028663e-38,0.856896804292162,0.746,0.475,1.28419602981026e-33,"9","CCND2"
3.44460624667074e-38,1.01121139016619,0.419,0.187,1.3298246875897e-33,"9","GNG4"
3.55058146565565e-38,0.465941731445791,0.989,0.926,1.37073748063102e-33,"9","DBI"
3.58352294062584e-38,1.06140863151264,0.351,0.145,1.38345486645801e-33,"9","NOL12"
4.34224308614573e-38,0.88245407121427,0.633,0.359,1.67636636583742e-33,"9","SMC3"
4.56637061967771e-38,0.468122835049653,0.97,0.889,1.76289304143278e-33,"9","TMA7"
4.92922366501886e-38,0.8500916410571,0.453,0.208,1.90297608811718e-33,"9","ZFAND2A"
6.75427904108232e-38,0.776402299337919,0.681,0.396,2.60755696660024e-33,"9","ELAVL1"
7.27473971017612e-38,1.23391020245283,0.316,0.125,2.80848601251059e-33,"9","NSMCE4A"
8.74550784908348e-38,0.930250189208219,0.472,0.226,3.37629076021717e-33,"9","TUBB6"
9.40801422672639e-38,0.632116613524164,0.865,0.63,3.63205797236999e-33,"9","PPP2R1A"
1.0090154429901e-37,1.02110926619985,0.437,0.204,3.89540501920756e-33,"9","SMC1A"
1.16388029298243e-37,1.1723359842444,0.272,0.098,4.49327625908798e-33,"9","TTL"
1.65470882071015e-37,0.657128870431513,0.839,0.613,6.38816887323361e-33,"9","KHDRBS1"
1.70380029015523e-37,0.74362706260486,0.389,0.166,6.57769140017326e-33,"9","NINJ1"
2.14914118512961e-37,1.16790317037367,0.295,0.113,8.29697445931136e-33,"9","ISYNA1"
2.6933039565797e-37,0.663809612389527,0.318,0.118,1.03977692547716e-32,"9","PAX8-AS1"
3.06563277643352e-37,0.534980417907585,0.763,0.476,1.18351818966993e-32,"9","PSME2"
3.16610654758233e-37,0.479888411624426,0.949,0.84,1.22230709375963e-32,"9","C19orf53"
3.60714369117284e-37,0.649122255261666,0.846,0.586,1.39257389341418e-32,"9","TSPAN3"
3.9180780340284e-37,0.829460878044176,0.56,0.288,1.512613205817e-32,"9","CCDC14"
4.72948563702573e-37,1.47424505244662,0.254,0.091,1.82586522503016e-32,"9","ZNF85"
5.15289530783267e-37,1.18052334128584,0.333,0.136,1.98932676254188e-32,"9","CNTFR"
5.72440202819996e-37,0.688201590701758,0.818,0.581,2.20996264700688e-32,"9","RNPS1"
6.58671081002226e-37,0.441231895037074,0.949,0.858,2.5428655753172e-32,"9","ELOB"
8.06865604780827e-37,1.07224180974106,0.382,0.168,3.11498535381686e-32,"9","NKAIN3"
8.92765389605186e-37,1.12763822205697,0.525,0.282,3.44661006310978e-32,"9","PSRC1"
1.22359065559987e-36,0.613002082375631,0.496,0.242,4.72379408500887e-32,"9","CCND1"
1.3690266502613e-36,0.807896882278313,0.73,0.477,5.28526428599877e-32,"9","CDKN2C"
1.38168189378223e-36,0.396667222597055,0.868,0.54,5.33412111913568e-32,"9","PMP2"
1.75818540014072e-36,0.822442219460166,0.633,0.37,6.78765055578327e-32,"9","COPS3"
2.29920473897095e-36,0.625660969486837,0.779,0.507,8.87630981527127e-32,"9","TTYH1"
2.5622299529839e-36,0.778095292199652,0.637,0.358,9.89174495648966e-32,"9","KLC1"
2.76753362742348e-36,0.611625004457658,0.628,0.34,1.06843403220311e-31,"9","PHGDH"
3.07799417751316e-36,1.11821973680909,0.342,0.143,1.18829043217073e-31,"9","DCP2"
3.6350649001334e-36,0.860226199091524,0.591,0.334,1.4033531553455e-31,"9","EIF2S1"
4.43667386567618e-36,0.661584081127708,0.818,0.588,1.71282231258295e-31,"9","PSMC5"
5.39384919031955e-36,0.688743647585566,0.793,0.55,2.08234941841477e-31,"9","STRAP"
7.23526325486656e-36,0.783898090792511,0.663,0.388,2.79324573217378e-31,"9","HNRNPF"
8.62298819421387e-36,1.28409724289762,0.337,0.146,3.32899082225821e-31,"9","CDKN2D"
9.39529564167484e-36,0.992501292812925,0.416,0.189,3.62714783542499e-31,"9","FSD1"
9.53392741449395e-36,1.04595519185952,0.337,0.139,3.68066801763953e-31,"9","PARP2"
1.28598906828931e-35,1.03576264380422,0.347,0.146,4.96468939703772e-31,"9","ZNF749"
1.33096967854011e-35,0.614201305836595,0.909,0.668,5.13834154097197e-31,"9","GAP43"
1.55059414030545e-35,0.528798385446523,0.919,0.755,5.98622373806322e-31,"9","PTGES3"
1.58363247205446e-35,0.656028255234531,0.826,0.61,6.11377152161345e-31,"9","CCT7"
1.69503109085701e-35,0.555754833095349,0.886,0.729,6.54383702936257e-31,"9","RBX1"
1.7418626944341e-35,1.01600280320761,0.395,0.177,6.72463511813228e-31,"9","PCGF2"
1.7789529784267e-35,0.541562148342143,0.895,0.704,6.86782586851412e-31,"9","AURKAIP1"
2.29504613436519e-35,0.642472489965135,0.821,0.581,8.86025510633025e-31,"9","POLR2E"
3.7627078050222e-35,0.721769698180835,0.565,0.298,1.45263097520687e-30,"9","DDA1"
4.45452675015232e-35,0.69420630878885,0.779,0.513,1.7197145971638e-30,"9","UBE2E3"
4.79072340293803e-35,0.741417510444312,0.735,0.472,1.84950667693825e-30,"9","HNRNPH3"
5.97407389552466e-35,1.20839366274327,0.309,0.125,2.30635096810625e-30,"9","UNG"
6.59045670659621e-35,0.689129038465726,0.802,0.569,2.54431171614853e-30,"9","HNRNPR"
7.10416944432625e-35,0.853145337794135,0.512,0.265,2.74263565567659e-30,"9","SPCS3"
7.95667453387732e-35,1.08641956598263,0.374,0.168,3.07175377054868e-30,"9","LRRCC1"
1.17568163584587e-34,1.03537068622875,0.405,0.187,4.53883652334655e-30,"9","POLR2D"
1.18146747490175e-34,0.700434757974419,0.751,0.487,4.56117333360569e-30,"9","SYNCRIP"
1.18361548227206e-34,0.633204301006998,0.835,0.582,4.56946593085953e-30,"9","KPNB1"
1.44669243864701e-34,0.669591445327917,0.789,0.533,5.58510082864064e-30,"9","MRPS34"
1.71073767524562e-34,0.905286630107127,0.442,0.209,6.60447386905325e-30,"9","CDK5"
1.74788793772514e-34,0.440152871711391,0.949,0.906,6.74789617238166e-30,"9","RPS26"
1.93110449275864e-34,0.889269428237736,0.442,0.208,7.45522200474399e-30,"9","MRPL46"
2.14001644526156e-34,0.778600652698149,0.558,0.296,8.26174748857679e-30,"9","RNF126"
2.17689630626429e-34,1.07823414294983,0.256,0.093,8.40412587996393e-30,"9","RUNX1"
2.39105307617411e-34,0.637458721696263,0.763,0.474,9.23089950587775e-30,"9","MCRIP1"
3.26768195619381e-34,0.691735708543221,0.646,0.365,1.26152129600818e-29,"9","AK6"
3.53413498410594e-34,0.957076200302291,0.726,0.476,1.36438815196394e-29,"9","HNRNPH1"
3.58377851232105e-34,0.916363402657318,0.339,0.141,1.38355353246667e-29,"9","IFI44"
3.60865407113999e-34,1.13085280542393,0.26,0.095,1.3931569907043e-29,"9","ENSG00000276345"
3.83859336358949e-34,1.08126821634562,0.302,0.12,1.48192735394736e-29,"9","TCF3"
4.28965650258737e-34,0.637908196013305,0.809,0.543,1.65606478938888e-29,"9","POP7"
4.5830698853929e-34,0.341582399156795,0.995,0.992,1.76933995995478e-29,"9","RPS2"
4.65091862727228e-34,0.576885644950249,0.856,0.66,1.79553364524474e-29,"9","UBE2D2"
5.05814478488683e-34,0.65908450362981,0.77,0.529,1.95274737565341e-29,"9","NONO"
5.85966753539057e-34,0.708243948589176,0.819,0.552,2.26218324871288e-29,"9","LIMA1"
6.0207581048641e-34,0.541762778359259,0.865,0.676,2.32437387396383e-29,"9","EGFR"
6.96254573917329e-34,0.768137398624653,0.609,0.347,2.68796040806524e-29,"9","NTMT1"
7.7664021922225e-34,0.807735736970179,0.525,0.271,2.99829723032942e-29,"9","SF3A3"
8.61920670618387e-34,0.736611601532185,0.681,0.405,3.32753094098934e-29,"9","PRKDC"
1.26356481151126e-33,0.641339574751616,0.744,0.496,4.87811831132037e-29,"9","SARNP"
1.4000328040217e-33,0.688396795712954,0.593,0.311,5.40496664320618e-29,"9","CRMP1"
1.50662900817376e-33,0.644674221221932,0.819,0.588,5.81649194895561e-29,"9","AKR1B1"
2.08701969827167e-33,0.862316539328076,0.418,0.193,8.05714824714762e-29,"9","MEX3A"
2.83010385538543e-33,0.813507435894169,0.547,0.298,1.0925898944101e-28,"9","HAGH"
3.19453650472818e-33,0.450672471816977,0.951,0.879,1.23328276301536e-28,"9","SNRPD2"
3.25275781978898e-33,0.499287278169938,0.904,0.705,1.25575968390774e-28,"9","METRN"
3.33634483131632e-33,0.967663172752928,0.363,0.16,1.28802928557798e-28,"9","ZNF410"
3.36968837976195e-33,0.658064327758293,0.804,0.595,1.3009018958909e-28,"9","FKBP3"
3.40222665187294e-33,1.07135715875733,0.323,0.135,1.31346362122207e-28,"9","TOR3A"
3.42555090697602e-33,0.75932247393381,0.6,0.345,1.32246818314716e-28,"9","HMGA1"
3.83664608445182e-33,0.683479407605046,0.728,0.459,1.48117558736347e-28,"9","CENPX"
4.07858799916619e-33,0.78303781779069,0.547,0.288,1.5745796829581e-28,"9","EMC8"
4.49897415678788e-33,0.881310066608587,0.442,0.216,1.73687396296953e-28,"9","PPP5C"
4.75072808477662e-33,0.480529757465596,0.925,0.775,1.83406608440886e-28,"9","TBCB"
5.25581868817549e-33,0.622917616828252,0.849,0.578,2.02906136275703e-28,"9","NDUFB1"
8.23379046897824e-33,0.93890255335332,0.395,0.186,3.17873714845374e-28,"9","SRPK1"
8.48655189453444e-33,0.582243836625287,0.932,0.764,3.27631822440396e-28,"9","SET"
8.50366217350254e-33,0.985938837942846,0.286,0.111,3.28292381870239e-28,"9","NEDD4L"
9.09896617156351e-33,0.629577061318737,0.809,0.574,3.51274688019381e-28,"9","KIF5B"
9.1617218559165e-33,0.895225568766142,0.433,0.212,3.53697433969512e-28,"9","ABHD12"
1.28110908794842e-32,0.602123858571871,0.879,0.688,4.94584974493365e-28,"9","TIMM13"
1.32182530088852e-32,0.718561326247279,0.584,0.318,5.10303875661023e-28,"9","CADM4"
1.47891747769645e-32,1.00445025337854,0.363,0.164,5.7095088143949e-28,"9","CKAP5"
1.51539643905781e-32,0.974069753102519,0.425,0.206,5.85033949262656e-28,"9","WSB2"
1.77152436262376e-32,0.57697389492412,0.839,0.623,6.83914695434528e-28,"9","NDUFB6"
1.96984628132308e-32,0.815931745211543,0.433,0.209,7.60478855367589e-28,"9","NCALD"
2.93156813928865e-32,0.98122160897581,0.454,0.231,1.13176119585378e-27,"9","ANAPC15"
3.12336548638887e-32,0.701157450254401,0.747,0.503,1.20580647967529e-27,"9","PSMD7"
3.12597783117411e-32,0.827759711449607,0.496,0.259,1.20681500150308e-27,"9","APOO"
3.16839658982873e-32,1.00880629222906,0.311,0.129,1.22319118746928e-27,"9","BAMBI"
3.55522377572663e-32,0.806588302657736,0.396,0.185,1.37252969085702e-27,"9","EMP2"
3.66438956272824e-32,0.754725982598949,0.591,0.334,1.41467423458686e-27,"9","CISD2"
3.9144390742076e-32,0.787405780186964,0.567,0.319,1.51120834898858e-27,"9","KNOP1"
3.99417456734528e-32,1.28789364386105,0.251,0.097,1.54199103346932e-27,"9","ADAT1"
4.79797827346514e-32,0.577846799214756,0.819,0.543,1.85230749225395e-27,"9","LSM8"
4.96331982037661e-32,0.560466544522473,0.63,0.355,1.9161392498546e-27,"9","CCDC107"
5.24631502149481e-32,0.960221328454328,0.337,0.145,2.02539237719829e-27,"9","DCK"
5.26025924324353e-32,0.555248443704159,0.895,0.724,2.0307756834466e-27,"9","PSMB5"
5.40935712048714e-32,0.872695869180906,0.491,0.258,2.08833640993527e-27,"9","ZNF326"
5.4242555218896e-32,1.23486419111961,0.307,0.131,2.0940880867807e-27,"9","MGME1"
5.82842103344987e-32,0.766168283303319,0.588,0.327,2.25012022417366e-27,"9","TIMM17A"
6.32824092150305e-32,0.764253393566002,0.5,0.256,2.44308069015547e-27,"9","GNG2"
7.68967250561999e-32,0.756858568000426,0.658,0.422,2.96867496751965e-27,"9","PAICS"
7.87957196929858e-32,0.490012709026881,0.918,0.749,3.04198755446741e-27,"9","GNB2"
8.80162326624013e-32,0.640880261507894,0.809,0.584,3.39795467816467e-27,"9","NME4"
9.50602639281172e-32,0.580989642679258,0.844,0.632,3.66989654920889e-27,"9","PDAP1"
1.09971404155229e-31,0.685723687831001,0.712,0.466,4.24555602881678e-27,"9","STOML2"
1.22275502832288e-31,1.06233080497974,0.274,0.108,4.72056806234331e-27,"9","ZNF503"
1.4041927999447e-31,0.480354330781629,0.833,0.586,5.42102672346652e-27,"9","MDK"
1.7285268812988e-31,0.678987132220941,0.619,0.36,6.67315087794216e-27,"9","BOD1"
1.94903808421809e-31,1.09631017265446,0.27,0.106,7.52445642793235e-27,"9","NEDD1"
2.20818230201831e-31,0.788585110380052,0.505,0.266,8.5249085951719e-27,"9","CCM2"
2.89693243931031e-31,0.45390351351761,0.942,0.848,1.11838973752014e-26,"9","NDUFB2"
2.92834422263069e-31,1.10689011333552,0.268,0.105,1.1305165705888e-26,"9","KHDC1"
3.41227558173607e-31,1.06827519529418,0.272,0.107,1.31734311108503e-26,"9","ALYREF"
6.06071504296797e-31,0.296304966304709,0.954,0.897,2.33979964948821e-26,"9","SERF2"
6.06742001370573e-31,0.740952644133386,0.611,0.353,2.34238817049123e-26,"9","MAP1A"
6.96237187479498e-31,0.79844796648648,0.498,0.263,2.68789328598335e-26,"9","MRM2"
8.46347103386497e-31,1.18587606724037,0.309,0.134,3.26740762733391e-26,"9","JPT2"
9.97840227023486e-31,0.968978599019017,0.351,0.158,3.85226198044687e-26,"9","CEP89"
1.11181138717489e-30,0.569782540130378,0.798,0.533,4.29225904132739e-26,"9","ATP1B3"
1.33796198807596e-30,0.68312450045833,0.567,0.313,5.16533605116604e-26,"9","ATP1B1"
1.37498511244476e-30,0.835850239028741,0.388,0.18,5.30826752510424e-26,"9","PPIL1"
1.62355207703622e-30,0.843386925128867,0.523,0.286,6.26788514860603e-26,"9","IPO9"
1.73036686068958e-30,0.706395032792594,0.439,0.218,6.6802543023782e-26,"9","MFGE8"
1.77204853393088e-30,0.758618631790941,0.523,0.279,6.84117057009354e-26,"9","DKC1"
1.88127274180707e-30,1.09637133284784,0.256,0.1,7.26284154702039e-26,"9","CASP2"
2.11225686987989e-30,0.909165781908588,0.347,0.156,8.15457887185831e-26,"9","NTRK3"
2.11375286924462e-30,0.625058440107847,0.674,0.412,8.16035432700579e-26,"9","SLC35B1"
2.25721146786187e-30,0.660682537851247,0.681,0.426,8.71419059282752e-26,"9","RAB11A"
2.2763699907854e-30,0.787950341061882,0.509,0.271,8.7881539864261e-26,"9","EGLN2"
2.3430911843318e-30,0.546400500424041,0.746,0.461,9.04573782623136e-26,"9","ETV1"
3.46985568753262e-30,0.571408036953487,0.793,0.559,1.33957248672884e-25,"9","VBP1"
3.69289821272393e-30,0.997769180206727,0.363,0.17,1.4256802840042e-25,"9","EXOSC3"
4.13395042626453e-30,0.44966329212574,0.704,0.439,1.59595290156368e-25,"9","MRPS6"
4.13486328257145e-30,0.559613794611091,0.861,0.695,1.59630531886953e-25,"9","PRELID1"
4.9803762247892e-30,0.672388001570302,0.637,0.383,1.92272404534212e-25,"9","SEPTIN11"
5.05921438307403e-30,0.942107577150827,0.337,0.15,1.95316030472956e-25,"9","PTDSS1"
6.15196910864667e-30,0.894690164381483,0.342,0.153,2.37502919408413e-25,"9","THAP9-AS1"
6.53902623074313e-30,0.817509598927001,0.5,0.277,2.52445646664069e-25,"9","SGTA"
6.80989289748229e-30,0.993168876411705,0.316,0.138,2.62902725200201e-25,"9","NUP93"
6.96909535203843e-30,0.705526042320966,0.663,0.406,2.69048895160796e-25,"9","TOMM40"
7.66167366368599e-30,1.01693704939285,0.275,0.111,2.95786573460261e-25,"9","POLD3"
9.3404929192145e-30,1.11196195714998,0.275,0.114,3.60599069639195e-25,"9","GATAD2A"
9.36150727128849e-30,0.762079743570472,0.57,0.324,3.61410349715363e-25,"9","SDHAF3"
9.39685969404376e-30,0.706806921001773,0.582,0.338,3.62775165348253e-25,"9","TARDBP"
9.46306698546628e-30,0.64133330054348,0.747,0.493,3.65331164040911e-25,"9","MANF"
1.08862131919597e-29,0.893947694043909,0.337,0.151,4.20273146488794e-25,"9","RAVER1"
1.1086918622119e-29,0.859600440919921,0.435,0.219,4.28021580325525e-25,"9","HADH"
1.18515193839398e-29,0.656044932725408,0.639,0.384,4.57539757336381e-25,"9","MCTS1"
1.70495798976593e-29,0.831532403132524,0.5,0.272,6.58216081529035e-25,"9","RABL6"
1.87436420873874e-29,0.879029085619759,0.409,0.2,7.23617046425676e-25,"9","NTHL1"
2.19116923148008e-29,0.966097376940613,0.304,0.13,8.45922793505199e-25,"9","INTS14"
2.82561598389235e-29,1.03630406063492,0.282,0.117,1.09085730674148e-24,"9","SHC3"
3.08523743741496e-29,0.760306547523354,0.496,0.266,1.19108676508842e-24,"9","UTP11"
3.98707955413194e-29,0.405879377927542,0.937,0.816,1.53925193266818e-24,"9","GADD45GIP1"
4.33386263146688e-29,0.72907409278646,0.7,0.467,1.6731310075041e-24,"9","HDAC2"
4.39581264671358e-29,0.71779127741577,0.584,0.329,1.69704743039024e-24,"9","PSMD1"
4.66010335216475e-29,0.776634366880776,0.488,0.261,1.79907950013672e-24,"9","ACTL6A"
4.7739570444612e-29,0.851573544953853,0.507,0.281,1.84303385658469e-24,"9","SPATS2"
5.08121233300596e-29,0.7096767161969,0.658,0.437,1.96165283328028e-24,"9","RAB13"
5.99954597456786e-29,0.740631813717029,0.581,0.335,2.31618471894167e-24,"9","CYTH2"
6.36481405513857e-29,0.849314244448287,0.43,0.217,2.4572001141268e-24,"9","RAD1"
6.52983597804182e-29,0.561809624936402,0.777,0.541,2.52090847768282e-24,"9","EMC4"
6.71118390005985e-29,0.399693252400139,0.935,0.855,2.59091965645711e-24,"9","HNRNPC"
6.82416938390043e-29,0.567529773796213,0.737,0.481,2.6345388323486e-24,"9","LSM14A"
8.74555486256514e-29,0.613068510363166,0.767,0.544,3.3763089102419e-24,"9","MDH1"
8.89175199144788e-29,0.831144701103254,0.418,0.206,3.43274977381837e-24,"9","NUP107"
9.87128096011846e-29,0.744113857619863,0.621,0.381,3.81090672746333e-24,"9","TRAF4"
1.00519343422401e-28,0.768350112370388,0.5,0.272,3.8806497721652e-24,"9","SHISA4"
1.11883647401203e-28,0.863535960132113,0.391,0.191,4.31938009157086e-24,"9","SLC35F1"
1.18404572272289e-28,0.944568908437217,0.437,0.225,4.57112691714398e-24,"9","CYTOR"
1.3002625239665e-28,0.613700423117951,0.737,0.511,5.01979350002507e-24,"9","CCT8"
1.30867020598169e-28,0.665667163016501,0.704,0.465,5.0522521972129e-24,"9","OLA1"
1.33059808925957e-28,1.14879773050327,0.282,0.121,5.1369069833955e-24,"9","MSH2"
1.46755578943166e-28,0.673561028669169,0.619,0.371,5.66564588067986e-24,"9","PSMD6"
1.58562547115113e-28,0.450501119293262,0.921,0.781,6.12146569392603e-24,"9","NDUFB11"
1.62256814483325e-28,0.855526894147486,0.544,0.322,6.26408657994324e-24,"9","FKBP4"
1.67742764163004e-28,0.39706261101515,0.909,0.653,6.47587715327693e-24,"9","SCRG1"
1.69926549706318e-28,0.373256420252646,0.981,0.928,6.56018437796212e-24,"9","RPSA"
1.9612132732165e-28,0.664360681943644,0.479,0.248,7.57145996257962e-24,"9","TTF1"
2.08132273642816e-28,0.485314272539688,0.907,0.744,8.03515455625455e-24,"9","PSMB3"
2.11979562067368e-28,0.550887334231044,0.821,0.62,8.1836829731728e-24,"9","TXNDC17"
2.30876564899248e-28,0.613300966209006,0.696,0.446,8.91322066450038e-24,"9","PRPF31"
2.45508206131284e-28,0.689345251496671,0.707,0.464,9.47808980590435e-24,"9","PSMA5"
2.52206218726251e-28,0.757810217281692,0.475,0.246,9.73667328014565e-24,"9","DBN1"
3.21233767754285e-28,0.526720117062293,0.833,0.619,1.24015508379219e-23,"9","C7orf50"
3.36081343301149e-28,0.866535604276879,0.349,0.162,1.29747563394842e-23,"9","CASP8AP2"
3.71701897161072e-28,0.635385504461224,0.7,0.451,1.43499234418003e-23,"9","RBBP7"
3.72587651846183e-28,0.716471423111735,0.549,0.31,1.43841188871737e-23,"9","ETFA"
3.82211921171193e-28,0.857265905184507,0.375,0.18,1.47556734287351e-23,"9","BORCS8"
4.11479434588873e-28,0.601153945260426,0.728,0.487,1.5885575051738e-23,"9","EMC7"
4.24750466749444e-28,0.689469599703371,0.591,0.345,1.6397916519329e-23,"9","RAD51C"
5.09048309730159e-28,0.697048345140736,0.646,0.4,1.96523190454425e-23,"9","PHIP"
5.17166567562196e-28,0.778460678455481,0.382,0.184,1.99657325073062e-23,"9","NFYB"
5.2561158972271e-28,0.690725783565888,0.595,0.349,2.0291761032835e-23,"9","BMERB1"
5.50465904321027e-28,0.534334765810716,0.651,0.401,2.12512867022176e-23,"9","APLP1"
5.87533971079241e-28,0.414969793326869,0.923,0.783,2.26823364874852e-23,"9","EIF3K"
6.00199834085559e-28,0.759119809775257,0.393,0.189,2.31713147947071e-23,"9","RAB8A"
6.38737759305749e-28,0.657792826073869,0.656,0.413,2.46591099357577e-23,"9","MRPS15"
7.2224441588992e-28,0.662734181756128,0.628,0.382,2.78829679198462e-23,"9","AP3D1"
7.29308968585045e-28,0.712488990199301,0.646,0.398,2.81557020411942e-23,"9","SMARCB1"
9.49754222364087e-28,0.284302975884077,0.986,0.954,3.6666211508588e-23,"9","RAC1"
1.01492519580967e-27,0.667165899538417,0.765,0.522,3.91822021094281e-23,"9","CAMTA1"
1.05475071803723e-27,0.62234556474958,0.646,0.395,4.07197062205452e-23,"9","SCCPDH"
1.06745351921806e-27,0.710366022209273,0.556,0.324,4.12101105629324e-23,"9","FARSA"
1.1033518921601e-27,0.496141163030567,0.909,0.727,4.25960031487329e-23,"9","EIF5"
1.23443600723695e-27,0.65080374484757,0.718,0.478,4.76566364953895e-23,"9","ATXN10"
1.25844263779132e-27,0.485225945331816,0.874,0.688,4.85834364745717e-23,"9","KDELR2"
1.30137319764747e-27,0.646856661817734,0.681,0.429,5.02408136683782e-23,"9","RALY"
1.34327692467191e-27,0.570127686061994,0.767,0.515,5.18585489538837e-23,"9","BBLN"
1.44153708460539e-27,0.814601896302708,0.409,0.203,5.56519806882758e-23,"9","DESI2"
1.44905342380917e-27,0.633373080034583,0.523,0.283,5.59421564795767e-23,"9","NT5DC2"
1.52318426906884e-27,0.625940081850864,0.426,0.21,5.88040518916716e-23,"9","UPK3BL1"
1.58671393348677e-27,0.425357565240389,0.939,0.829,6.12566781161903e-23,"9","SELENOW"
2.00590246048674e-27,0.713336310388696,0.558,0.324,7.7439870389551e-23,"9","PAM16"
2.07409054349112e-27,0.764139930540524,0.368,0.175,8.0072339522018e-23,"9","NUTM2A-AS1"
2.27264267972886e-27,0.716743061911427,0.579,0.341,8.77376432936125e-23,"9","TIMM10"
2.74386561318978e-27,0.992602768808591,0.27,0.115,1.05929675862805e-22,"9","PAK4"
3.02917486177671e-27,0.852462961012469,0.346,0.16,1.16944324713752e-22,"9","C2orf69"
3.68176274020117e-27,0.470039080742586,0.87,0.673,1.42138132348207e-22,"9","SRSF7"
3.72915811347405e-27,0.445843792542342,0.963,0.906,1.43967878128779e-22,"9","HSP90AB1"
3.84900055064089e-27,0.638276220089773,0.451,0.231,1.48594515258042e-22,"9","SMIM12"
4.01637751729528e-27,1.01457996140235,0.282,0.122,1.55056270432701e-22,"9","NUP50"
4.54532887282917e-27,0.687829389882565,0.581,0.344,1.75476966464443e-22,"9","ACBD6"
5.69711779755403e-27,1.06809300638829,0.275,0.118,2.19942929692371e-22,"9","TRAF7"
6.07699987327532e-27,0.850781249311907,0.374,0.183,2.34608657107667e-22,"9","SAC3D1"
6.50801524827306e-27,0.397680847947885,0.926,0.831,2.5124843667483e-22,"9","SSBP1"
6.57991220999897e-27,0.523853906829925,0.925,0.78,2.5402409077922e-22,"9","PTMS"
6.67182101814464e-27,0.780430850659743,0.414,0.211,2.57572322226492e-22,"9","MRPL39"
7.99263942847256e-27,0.803842226188314,0.328,0.148,3.08563837775612e-22,"9","PKIA"
8.95553365481003e-27,1.08206839532562,0.381,0.193,3.45737332277596e-22,"9","EMC9"
9.95581502164249e-27,0.697272015790699,0.574,0.332,3.8435419472553e-22,"9","KHSRP"
1.11214088948287e-26,0.907373165171368,0.5,0.289,4.29353111793756e-22,"9","TNFRSF12A"
1.12374964688634e-26,0.609086123641653,0.744,0.507,4.33834788676941e-22,"9","FBL"
1.27158094252424e-26,0.85468870653905,0.286,0.124,4.9090653867091e-22,"9","MAPK6"
1.30944486346696e-26,0.879716859269113,0.358,0.173,5.05524283990053e-22,"9","ZNF92"
1.60204763278904e-26,0.887446045847378,0.302,0.134,6.18486509114539e-22,"9","ADK"
1.85808072211676e-26,0.70835481649288,0.712,0.474,7.17330643580396e-22,"9","HP1BP3"
2.09723719226731e-26,0.566310140335033,0.756,0.531,8.09659390446717e-22,"9","TXNL1"
2.10253278512449e-26,0.948023120572265,0.293,0.13,8.11703807025159e-22,"9","ARMC6"
2.36959207168125e-26,0.717840798562172,0.482,0.26,9.14804715193262e-22,"9","CIAPIN1"
2.6082402664688e-26,1.22996841627151,0.26,0.111,1.00693723727295e-21,"9","MPHOSPH9"
3.81486577603874e-26,0.508492164380421,0.835,0.632,1.47276708149752e-21,"9","NDUFS7"
4.03165336709139e-26,0.609897473803887,0.712,0.469,1.5564600988993e-21,"9","PPP2CA"
4.46111786796338e-26,0.527667543333137,0.856,0.663,1.72225916410594e-21,"9","CCT2"
4.8773611561273e-26,0.730296979280977,0.54,0.315,1.88295404793451e-21,"9","DPM2"
5.69746556731801e-26,0.577213163810819,0.453,0.238,2.19956355691879e-21,"9","CSPG5"
6.18315608037979e-26,0.758536670913691,0.498,0.278,2.38706923639142e-21,"9","POU3F2"
6.23824249426438e-26,0.70106272453263,0.537,0.311,2.40833589733571e-21,"9","PITHD1"
6.8619075796552e-26,0.898080738802696,0.305,0.138,2.64910804020169e-21,"9","KIAA0408"
6.91066521896673e-26,0.59272973832795,0.742,0.521,2.66793141443429e-21,"9","MRPL52"
